id,title,price,image,created_at
2eedfdc3-140e-11ed-9227-039b05c81a00,DHC - Thực phẩm bảo vệ sức khoẻ CONCENTRATED TURMERIC 30 ngày,390000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662563423314.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662563424917.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662563426856.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662563428499.png']",2022-08-04 22:57:47.825544
2eee24d1-140e-11ed-9227-039b05c81a00,DHC - Thực phẩm bảo vệ sức khoẻ COENZYME Q10 30 ngày,380000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662564757531.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662564759318.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662564762157.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662564765015.png']",2022-08-04 22:57:47.825544
55aca740-db4f-4969-8538-396065a219d1,Sản phẩm 06,540000,[],2023-01-11 17:47:36.755469
7435f2af-3651-4571-a21c-44c28698d57b,Anessa - 17853 - Perfect UV Sunscreen Mild Milk - Sữa chống nắng dịu nhẹ cho da nhạy cảm,685000,['https://cdn-download.kiotviet.vn/kiotvietimages/vbeautyls/d163c5604a444b879c7a13c9674351d4.jpg'],2022-11-02 14:29:59.572358
2eedd6b5-140e-11ed-9227-039b05c81a00,DHC - Thực phẩm bảo vệ sức khoẻ DHC Lutein Blue Light Protection 30 ngày - 30 viên,430000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662562660969.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662562664244.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662562666760.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662562669965.png']",2022-08-04 22:57:47.825544
2ef047b3-140e-11ed-9227-039b05c81a00,Obagi - Kinetin+ hydrating cream,1650000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1660668072504.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663143958286.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663143959853.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663143961236.png']",2022-08-04 22:57:47.825544
2ef41858-140e-11ed-9227-039b05c81a00,Swiss line- CSW Brightening Diamond Serum - Tinh chất kim cương trắng sáng đột phá,7106000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663078930262.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663078931930.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663078933712.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663078935824.png']",2022-08-04 22:57:47.825544
2ef047b1-140e-11ed-9227-039b05c81a00,Mona Frema _ Double Hydrating Concentrate,1500000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1660668424290.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663142083136.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663142087674.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663142088841.png']",2022-08-04 22:57:47.825544
eefb245b-6d7f-4342-978a-9017b67c62a1,Test sản phẩm 03,890000,['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499655241.png'],2023-01-12 12:01:00.193991
e0db9f92-459b-4958-9816-50bb3fe707c1,Test sản phẩm 10,390000,['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673537416743.png'],2023-01-12 22:30:22.364736
089b42a3-9561-4a55-98c9-81226c8c9d43,Sản phẩm 04,94000,[],2023-01-11 17:48:48.342389
2ef1ce51-140e-11ed-9227-039b05c81a00,Nước tẩy trang Bioderma Sesbium H2O dành cho da hỗn hợp đến da dầu 500ml,475000000000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663066185960.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663066187370.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663066189694.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663066191950.png']",2022-08-04 22:57:47.825544
2ef047b2-140e-11ed-9227-039b05c81a00,Mona Frema Sunpre - Kem chống nắng High Protection DD Facial Gel,900000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662571341547.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662571346309.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662571348044.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1662571349904.png']",2022-08-04 22:57:47.825544
2f224e94-a9d6-4e05-a0af-a088cf4be926,Test sản phẩm 08,1111000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499450415.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499451810.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499453987.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499457404.png']",2023-01-12 11:57:41.134872
6bba1bee-84d4-462b-a2be-6b59e9e5280e,Test sản phẩm 02,24980,['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499710238.png'],2023-01-12 12:01:52.278220
5ecd014e-79d8-453c-b200-b6da4cfddd0d,Test sản phẩm 01,100000000000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499221116.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499228084.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499232811.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1673499235144.png']",2023-01-12 11:53:58.904103
2eed1365-140e-11ed-9227-039b05c81a00,Neogen - Tẩy da chết Pore Zero Peeling Mousse,499000,"['https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663061941535.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663061943179.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663061945840.png', 'https://s3-hitek.sgp1.cdn.digitaloceanspaces.com/abeauty/resized-image-1663061950107.png']",2022-08-04 22:57:47.825544
